Area,District,Shop,Location,Part Code,Description,Brand,Product Family,Quantity,Selling Price,Inventory Value,Stock Status,MRP,MOP,Current Discount %,Comments / Discount Guideline,Remark,Commented By,Comment Date,Comment Time,Last Updated
NORTH REGION WAYAMBA  AREA,NIKAWARATIYA DISTRICT,HIRIPITIYA,NORMAL,CLOTHLINE-35PVC,RETRACTABLE CLOTH LINE FOR W/MACHIN,GENERAL MERCHANDISE,WASHING MACHINE ACCESSORIES,4,1999,7996,A,1999,0,0.0%,,,,,,
SOUTH REGION COLOMBO  AREA SOUTH,AMBALANGODA  DISTRICT,PITIGALA,NORMAL,CLOTHLINE-35PVC,RETRACTABLE CLOTH LINE FOR W/MACHIN,GENERAL MERCHANDISE,WASHING MACHINE ACCESSORIES,4,1999,7996,A,1999,0,0.0%,,,,,,
SOUTH REGION COLOMBO METRO  AREA,MAHARAGAMA DISTRICT,AVISSAWELLA,NORMAL,CLOTHLINE-35PVC,RETRACTABLE CLOTH LINE FOR W/MACHIN,GENERAL MERCHANDISE,WASHING MACHINE ACCESSORIES,4,1999,7996,A,1999,0,0.0%,,,,,,
SOUTH REGION COLOMBO METRO  AREA,BORELLA  DISTRICT,PITA-KOTTE,NORMAL,CLOTHLINE-35PVC,RETRACTABLE CLOTH LINE FOR W/MACHIN,GENERAL MERCHANDISE,WASHING MACHINE ACCESSORIES,4,1999,7996,A,1999,0,0.0%,,,,,,
SOUTH REGION SABARAGAMUWA   AREA,KEGALLE  DISTRICT,KEGALLE - C,NORMAL,PF-RTN-ST-BU-S,PF-RTN-ST-BU-S,SINGER,FURNITURE - PLASTIC,4,1999,7996,L,1999,0,0.0%,50% offered for L and O locations Based on the condition go further with 10% portions,,,,,
SOUTH REGION SABARAGAMUWA   AREA,RATHNAPURA  DISTRICT,EHELIYAGODA - B,NORMAL,CLOTHLINE-35PVC,RETRACTABLE CLOTH LINE FOR W/MACHIN,GENERAL MERCHANDISE,WASHING MACHINE ACCESSORIES,4,1999,7996,A,1999,0,0.0%,,Sellable,Punesha,2026-08-19,15:44:16,2026-08-19T10:14:16.475Z
SOUTH REGION COLOMBO METRO  AREA,MAHARAGAMA DISTRICT,HOMAGAMA,NORMAL,STR-SD-8GB,STRONTIUM 8GB SD CARD,STRONTIUM,AUDIO & PHONE ACCESSORIES,5,1599,7995,A,1599,0,0.0%,0.5,,,,,
SOUTH REGION UVA  AREA,BADULLA  DISTRICT,WELIMADA A,NORMAL,STR-SD-8GB,STRONTIUM 8GB SD CARD,STRONTIUM,AUDIO & PHONE ACCESSORIES,5,1599,7995,A,1599,0,0.0%,0.5,,,,,
MEGA SOUTH ZONE,MEGA SOUTH ZONE- DISTRICT,MEGA -KALUTARA,NORMAL,DH-PFM800-4K,ONE CHANNEL PASSIVE VEDIO BALUN,DAHUA,SECURITY SYSTEMS,8,999,7992,A,999,0,0.0%,,,,,,
NORTH REGION EAST AREA,POLONNARUWA   DISTRICT,HINGURAKGODA,NORMAL,CM-VIR-GUARD,BULLGUARD ANT VIRUS SOFTWARE,SINGER,OTHER PRODUCTS & ACCESSORIES,8,999,7992,E,999,0,0.0%,,,,,,
ON LINE BEKO STORE,ONLINE PICKUP STORE,ONLINE PICKUP STORE,NORMAL,BY-ATCBLGTNUM,Anti-Theft Bike/ Bicycle/ Scooter Safety Lock with 4 Digit Password - Premium,GLOBAL TOOLS,BICYCLE ACCESSORIES,8,999,7992,L,999,0,0.0%,,,,,,
NORTH REGION CENTRAL  AREA,KANDY  DISTRICT,PERADENIYA,NORMAL,GE-LESLSTCWVX001,GREEN ELECTRIC SOLAR LED STREET LIGHT 55W,GREEN ELECTRIC,LIGHTS,1,7950,7950,A,7950,0,0.0%,,Saleable existing price,Kaveesha Sathsarani,2026-08-20,09:29:45,2026-08-20T03:59:45.347Z
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA -JA-ELA,NORMAL,DELL-KM3322W-COMBO-WL,DELL WIRELESS KEYBOARD AND MOUSE - KM3322W,DELL,COMPUTER  ACCESSORIES AND MONITORS,1,7899,7899,A,7899,0,0.0%,,,,,,
NORTH REGION CENTRAL  AREA,GAMPOLA  DISTRICT,GAMPOLA,NORMAL,DELL-KM3322W-COMBO-WL,DELL WIRELESS KEYBOARD AND MOUSE - KM3322W,DELL,COMPUTER  ACCESSORIES AND MONITORS,1,7899,7899,A,7899,0,0.0%,,,,,,
NORTH REGION CENTRAL  AREA,GAMPOLA  DISTRICT,NUWARAELIYA-B,NORMAL,DELL-KM3322W-COMBO-WL,DELL WIRELESS KEYBOARD AND MOUSE - KM3322W,DELL,COMPUTER  ACCESSORIES AND MONITORS,1,7899,7899,A,7899,0,0.0%,,,,,,
SOUTH REGION COLOMBO  AREA SOUTH,PANADURA  DISTRICT,KESBEWA,NORMAL,DELL-KM3322W-COMBO-WL,DELL WIRELESS KEYBOARD AND MOUSE - KM3322W,DELL,COMPUTER  ACCESSORIES AND MONITORS,1,7899,7899,A,7899,0,0.0%,,,,,,
WAREHOUSE-AREA,WAREHOUSE-DISTRICT,MOBILE ADVANTI.EKALA,CARTONDMG,DELL-KM3322W-COMBO-WL,DELL WIRELESS KEYBOARD AND MOUSE - KM3322W,DELL,COMPUTER  ACCESSORIES AND MONITORS,1,7899,7899,A,7899,0,0.0%,,,,,,
WAREHOUSE-PARTS,WAREHOUSE PARTS,PARTS WAREHOUSE-MOBI,NORMAL,DELL-KM3322W-COMBO-WL,DELL WIRELESS KEYBOARD AND MOUSE - KM3322W,DELL,COMPUTER  ACCESSORIES AND MONITORS,1,7899,7899,A,7899,0,0.0%,,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA -MALABE,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA-WATTALA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA-WATTALA,CLEARANCE,LF-OX-BR-S-S,OXFORD BOOK RACK-S,SINGER,FURNITURE -  OFFICE,1,7899,7899,L,7899,0,0.0%,50% offered for L and O locations Based on the condition go further with 10% portions,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA-KANDY,DEMO,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA -JA-ELA,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA - PELIYAGODA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,SHOMES-KOTTE,DISPLAY,LF-OX-BR-S-S,OXFORD BOOK RACK-S,SINGER,FURNITURE -  OFFICE,1,7899,7899,L,7899,0,0.0%,50% offered for L and O locations Based on the condition go further with 10% portions,,,,,
MEGA SOUTH ZONE,MEGA SOUTH ZONE- DISTRICT,SHOMES-RATHMALANA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
MEGA SOUTH ZONE,MEGA SOUTH ZONE- DISTRICT,MEGA -KALUTARA,DISPLAY,LF-OX-BR-S-S,OXFORD BOOK RACK-S,SINGER,FURNITURE -  OFFICE,1,7899,7899,L,7899,0,0.0%,50% offered for L and O locations Based on the condition go further with 10% portions,,,,,
MEGA SOUTH ZONE,MEGA SOUTH ZONE- DISTRICT,MEGA-RAJAGIRIYA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION CENTRAL  AREA,KANDY  DISTRICT,PILIMATHALAWA,SA1,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,45%,Rashmi,2026-08-19,18:51:53,2026-08-19T13:21:53.171Z
NORTH REGION CENTRAL  AREA,DIGANA DISTRICT,WATTEGAMA,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION CENTRAL  AREA,DIGANA DISTRICT,POOJAPITIYA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION CENTRAL  AREA,DIGANA DISTRICT,RIKILLAGASKADA,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION CENTRAL  AREA,DIGANA DISTRICT,KATUGASTOTA - B,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,Flood effect,Kaveesha Sathsarani,2026-08-20,11:30:30,2026-08-20T06:00:30.632Z
NORTH REGION CENTRAL  AREA,GAMPOLA  DISTRICT,GAMPOLA,REVERTS,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION CENTRAL  AREA,DIGANA DISTRICT,BUDGET SHOP-K-GTOTA,CLEARANCE,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,Unsellable,Rashmi,2026-08-17,13:26:13,2026-08-17T07:56:13.244Z
NORTH REGION CENTRAL  AREA,GAMPOLA  DISTRICT,NUWARAELIYA A,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION CENTRAL  AREA,KANDY  DISTRICT,DIPPITIYA,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION CENTRAL  AREA,KANDY  DISTRICT,GALAHA,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION CENTRAL  AREA,KANDY  DISTRICT,GALAHA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION CENTRAL  AREA,GAMPOLA  DISTRICT,WALAPANE,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION CENTRAL  AREA,GAMPOLA  DISTRICT,NUWARAELIYA-B,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION COLOMBO  AREA NORTH,PELIYAGODA  DISTRICT,MINUWANGODA,NORMAL,LF-OX-BR-S-S,OXFORD BOOK RACK-S,SINGER,FURNITURE -  OFFICE,1,7899,7899,L,7899,0,0.0%,50% offered for L and O locations Based on the condition go further with 10% portions,,,,,
NORTH REGION COLOMBO  AREA NORTH,KADAWATHA  DISTRICT,MAWARAMANDIYA,REVERTS,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION COLOMBO  AREA NORTH,NEGOMBO DISTRICT,PANNALA,DEFECTIVE,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION COLOMBO  AREA NORTH,NITTAMBUWA   DISTRICT,VEYANGODA - B,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION COLOMBO  AREA NORTH,NITTAMBUWA   DISTRICT,NITTAMBUWA - B,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION COLOMBO  AREA NORTH,NITTAMBUWA   DISTRICT,NITTAMBUWA - B,DISPLAY,LF-OX-BR-S-S,OXFORD BOOK RACK-S,SINGER,FURNITURE -  OFFICE,1,7899,7899,L,7899,0,0.0%,50% offered for L and O locations Based on the condition go further with 10% portions,,,,,
NORTH REGION COLOMBO  AREA NORTH,NITTAMBUWA   DISTRICT,MIRIGAMA - B,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION COLOMBO  AREA NORTH,NEGOMBO DISTRICT,KATANA,DEFECTIVE,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION COLOMBO  AREA NORTH,NITTAMBUWA   DISTRICT,NITTAMBUWA,CLEARANCE,LF-OX-BR-S-S,OXFORD BOOK RACK-S,SINGER,FURNITURE -  OFFICE,1,7899,7899,L,7899,0,0.0%,50% offered for L and O locations Based on the condition go further with 10% portions,,,,,
NORTH REGION COLOMBO  AREA NORTH,NITTAMBUWA   DISTRICT,WARAKAPOLA - B,SA1,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION EAST AREA,POLONNARUWA   DISTRICT,JAYANTHIPURA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION EAST AREA,POLONNARUWA   DISTRICT,DIYASENAPURA,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION EAST AREA,DAMBULLA  DISTRICT,KEKIRAWA - B,DAMAGED,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION EAST AREA,DAMBULLA  DISTRICT,BUDGET SHOP-DAMBULLA,DAMAGED,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION EAST AREA,DAMBULLA  DISTRICT,BUDGET SHOP-DAMBULLA,REVERTCLOSE,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION EAST AREA,POLONNARUWA   DISTRICT,DIYABEDUMA,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION EAST AREA,POLONNARUWA   DISTRICT,WELIKANDA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION EAST AREA,BATTICALOA  DISTRICT,CHENKALADY,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,70% Discount,Gayan Sooriyaarachchi,2026-08-19,11:22:16,2026-08-19T05:52:16.307Z
NORTH REGION EAST AREA,BATTICALOA  DISTRICT,CHENKALADY,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,70% Discount,Gayan Sooriyaarachchi,2026-08-19,11:22:16,2026-08-19T05:52:16.307Z
NORTH REGION EAST AREA,DAMBULLA  DISTRICT,TRINCOMALEE B,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION EAST AREA,AMPARA   DISTRICT,AMPARA,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION EAST AREA,DAMBULLA  DISTRICT,HABARANA,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,70% - Displayed,Kaveesha De Silva,2026-08-17,13:44:08,2026-08-17T08:14:08.882Z
NORTH REGION EAST AREA,AMPARA   DISTRICT,AKKARAIPATTU,CLEARANCE,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION EAST AREA,BATTICALOA  DISTRICT,BATTICALOA B,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION EAST AREA,POLONNARUWA   DISTRICT,MEDIRIGIRIYA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION EAST AREA,AMPARA   DISTRICT,UHANA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION EAST AREA,POLONNARUWA   DISTRICT,ARALAGANWILA,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION EAST AREA,DAMBULLA  DISTRICT,TRINCOMALEE,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION EAST AREA,DAMBULLA  DISTRICT,BAKAMOONA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,MEDAWACHCHIYA  DISTRICT,GOMARANKADAWALA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,ANURADHAPURA  DISTRICT,NOCHCHIYAGAMA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,MEDAWACHCHIYA  DISTRICT,SETTIKULAM,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,MEDAWACHCHIYA  DISTRICT,SETTIKULAM,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,VAVUNIYA DISTRICT,KILINOCHCHI,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,JAFFNA  DISTRICT,JAFFNA PANNAI BRANCH,DISPLAY,LF-OX-BR-S-S,OXFORD BOOK RACK-S,SINGER,FURNITURE -  OFFICE,1,7899,7899,L,7899,0,0.0%,50% offered for L and O locations Based on the condition go further with 10% portions,,,,,
NORTH REGION NORTH  AREA,VAVUNIYA DISTRICT,VAVUNIYA - B,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,VAVUNIYA DISTRICT,KILINOCHCHI - B,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,VAVUNIYA DISTRICT,KILINOCHCHI - B,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,MEDAWACHCHIYA  DISTRICT,KEBITHIGOLLEWA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,MEDAWACHCHIYA  DISTRICT,GALENBIDUNUWEWA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,MEDAWACHCHIYA  DISTRICT,THIRAPPANE,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,ANURADHAPURA  DISTRICT,EPPAWELA,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,ANURADHAPURA  DISTRICT,EPPAWELA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,ANURADHAPURA  DISTRICT,THALAWA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,JAFFNA  DISTRICT,KODIKAMAM,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,MEDAWACHCHIYA  DISTRICT,KAHATAGASDIGILIYA,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,VAVUNIYA DISTRICT,MANNAR,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,VAVUNIYA DISTRICT,MALLAVI,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,VAVUNIYA DISTRICT,MURUNKAN,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,ANURADHAPURA  DISTRICT,GALGAMUWA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,ANURADHAPURA  DISTRICT,WILACHCHIYA,NORMAL,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
NORTH REGION NORTH  AREA,ANURADHAPURA  DISTRICT,WILACHCHIYA,DISPLAY,PCP30,10003-P COOKER PCP30,PRESTIGE,KITCHENAPP-PRESSURE COOKER,1,7899,7899,O,7899,4739,40.0%,Provide additional 30% for display units and total upto 80% for damage units,,,,,
